request_type,request_query,date,maxtempC,mintempC,avgtempC,uvIndex,windspeedKmph,winddirDegree,weatherDes_value,precipMM,humidity,visibility,pressure,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC,Weather
,,12/18/2016,25,23,24,5,9,21,Light rain shower,4.8,86,10,1012,66,26,22,24,14,26,yes
,,12/19/2016,30,23,27,6,6,104,Light rain shower,2.5,84,10,1011,64,29,23,26,9,29,yes
,,12/20/2016,31,25,28,6,5,161,Moderate or heavy rain shower,7.6,82,9,1010,58,31,24,27,8,31,yes
,,12/21/2016,32,25,29,6,6,82,Light rain shower,4.2,80,10,1010,33,32,24,28,9,32,yes
,,12/22/2016,34,25,29,7,6,96,Sunny,0,77,10,1010,17,32,23,28,10,32,no
,,12/23/2016,32,24,29,6,6,89,Light rain shower,1,78,10,1010,47,31,23,27,8,31,yes
,,12/24/2016,33,24,29,7,5,131,Sunny,0.1,76,10,1010,14,31,23,28,7,31,no
,,12/25/2016,31,25,29,6,7,83,Patchy rain possible,2.1,79,10,1010,26,31,23,27,10,31,maybe
,,12/26/2016,31,25,28,6,6,155,Overcast,0,78,10,1010,35,31,23,27,9,31,no
,,12/27/2016,32,24,28,7,6,59,Partly cloudy,0,74,10,1010,23,29,21,27,9,29,no
,,12/28/2016,30,22,27,7,9,175,Partly cloudy,0,68,10,1011,22,28,19,26,14,28,no
,,12/29/2016,31,22,27,6,8,94,Light rain shower,2,72,10,1012,47,28,20,26,14,28,yes
,,12/30/2016,31,22,28,6,8,141,Cloudy,0,72,10,1012,45,28,20,26,12,28,no
,,12/31/2016,31,23,28,6,9,39,Patchy rain possible,3.3,74,10,1012,29,30,22,27,13,30,maybe
,,1/1/2017,32,24,29,6,7,49,Light rain shower,1.9,74,10,1011,28,30,22,27,10,30,yes
,,1/2/2017,32,24,29,6,9,60,Moderate or heavy rain shower,4.8,72,10,1011,24,30,22,27,14,30,yes
,,1/3/2017,33,23,29,7,8,88,Partly cloudy,0,70,10,1010,25,30,21,27,11,30,no
,,1/4/2017,32,23,28,6,8,73,Light rain shower,4.4,71,10,1010,38,30,21,27,11,30,yes
,,1/5/2017,32,24,29,6,9,89,Patchy rain possible,1.6,72,10,1009,26,30,22,27,13,30,maybe
,,1/6/2017,32,24,29,6,10,93,Patchy rain possible,1.5,69,10,1008,28,30,21,27,14,30,maybe
,,1/7/2017,32,24,29,6,14,100,Patchy rain possible,2,70,10,1008,24,30,21,27,20,30,maybe
,,1/8/2017,33,24,29,7,15,107,Sunny,0,68,10,1008,16,30,21,27,21,30,no
,,1/9/2017,34,24,29,7,10,117,Sunny,0,68,10,1008,9,30,21,28,14,30,no
,,1/10/2017,33,25,29,6,9,120,Patchy rain possible,0.4,71,10,1009,21,30,22,28,13,30,maybe
,,1/11/2017,31,25,29,6,7,151,Moderate or heavy rain shower,3,75,10,1009,50,31,22,27,10,31,yes
,,1/12/2017,32,25,29,6,8,270,Cloudy,0,75,10,1008,37,31,23,28,11,31,no
,,1/13/2017,33,25,30,7,6,269,Partly cloudy,0.1,71,10,1008,37,32,22,28,8,32,no
,,1/14/2017,33,25,29,6,7,74,Torrential rain shower,12.3,75,9,1009,57,31,23,28,10,31,yes
,,1/15/2017,31,25,28,6,7,95,Torrential rain shower,34.7,83,6,1010,76,30,24,27,10,30,yes
,,1/16/2017,30,24,27,6,14,121,Light drizzle,4.3,80,8,1010,59,29,22,26,20,29,yes
,,1/17/2017,33,24,29,6,9,89,Patchy rain possible,0.4,70,10,1011,20,30,21,28,13,30,maybe
,,1/18/2017,32,24,29,7,7,71,Partly cloudy,0,66,10,1013,31,30,20,27,11,30,no
,,1/19/2017,33,25,29,6,6,69,Light rain shower,1.2,65,10,1012,38,31,21,28,9,31,yes
,,1/20/2017,32,25,29,6,7,68,Moderate or heavy rain shower,6,69,10,1012,52,31,22,28,11,31,yes
,,1/21/2017,32,24,28,6,7,63,Moderate or heavy rain shower,6.1,72,10,1013,44,30,21,27,10,30,yes
,,1/22/2017,32,23,28,7,8,88,Partly cloudy,0.6,69,10,1014,46,29,20,27,11,29,no
,,1/23/2017,32,23,28,7,8,44,Partly cloudy,0,64,10,1013,23,29,19,27,11,29,no
,,1/24/2017,33,24,29,6,6,67,Light rain shower,0.3,64,10,1013,57,30,20,28,8,30,yes
,,1/25/2017,33,25,30,6,6,68,Moderate or heavy rain shower,9.1,70,10,1014,47,31,22,28,9,31,yes
,,1/26/2017,32,25,29,6,7,66,Patchy rain possible,2.7,69,10,1013,39,30,21,27,11,30,maybe
,,1/27/2017,32,22,28,7,8,76,Sunny,0.1,62,10,1013,14,28,18,26,12,28,no
,,1/28/2017,32,22,28,7,8,199,Sunny,0,63,10,1012,12,28,18,26,12,28,no
,,1/29/2017,32,24,28,7,6,227,Partly cloudy,0,68,10,1012,20,29,20,27,8,29,no
,,1/30/2017,32,24,29,7,7,165,Partly cloudy,0,67,10,1011,13,29,20,27,10,29,no
,,1/31/2017,32,23,29,7,7,297,Sunny,0,66,10,1011,20,29,20,27,10,29,no
,,2/1/2017,34,24,29,6,5,137,Light rain shower,0.4,66,10,1011,30,30,20,28,7,30,yes
,,2/2/2017,33,25,29,6,4,280,Torrential rain shower,11.9,74,9,1012,58,31,23,28,5,31,yes
,,2/3/2017,32,25,29,6,6,139,Moderate or heavy rain shower,3.3,77,9,1011,39,31,23,28,8,31,yes
,,2/4/2017,32,25,29,6,5,199,Moderate or heavy rain shower,5.8,75,10,1010,40,31,23,28,8,31,yes
,,2/5/2017,32,24,29,6,8,243,Light rain shower,8.8,76,9,1010,32,30,22,27,11,30,yes
,,2/6/2017,33,23,29,7,9,204,Partly cloudy,0.5,72,10,1010,18,29,21,27,12,29,no
,,2/7/2017,33,23,29,7,7,191,Partly cloudy,0,67,10,1011,26,29,20,27,10,29,no
,,2/8/2017,35,23,30,7,6,212,Partly cloudy,0,68,10,1011,11,30,21,28,9,30,no
,,2/9/2017,34,23,30,7,8,89,Sunny,0,68,10,1011,12,30,20,28,11,30,no
,,2/10/2017,34,23,29,7,9,131,Sunny,0,64,10,1012,12,29,19,27,12,29,no
,,2/11/2017,34,23,29,7,9,57,Sunny,0,57,10,1014,7,28,17,27,13,28,no
,,2/12/2017,34,21,28,7,8,57,Sunny,0,54,10,1015,8,28,16,26,11,28,no
,,2/13/2017,34,22,29,7,8,60,Sunny,0,53,10,1016,5,28,16,27,12,28,no
,,2/14/2017,32,22,28,7,9,67,Sunny,0,56,10,1016,16,28,17,27,14,28,no
,,2/15/2017,33,22,29,7,9,57,Partly cloudy,0,55,10,1015,23,28,17,27,12,28,no
,,2/16/2017,33,22,29,7,7,113,Sunny,0,56,10,1014,12,28,17,27,11,28,no
,,2/17/2017,32,22,28,7,10,86,Partly cloudy,0,61,10,1014,39,28,18,27,14,28,no
,,2/18/2017,33,23,29,6,8,132,Cloudy,0,64,10,1014,43,29,19,27,12,29,no
,,2/19/2017,33,24,29,6,9,176,Light rain shower,2.4,66,10,1012,36,30,20,28,13,30,yes
,,2/20/2017,32,25,29,6,5,146,Overcast,0.4,68,10,1011,66,30,21,27,8,30,no
,,2/21/2017,34,25,30,7,11,119,Moderate or heavy rain shower,10.5,68,9,1011,36,31,22,28,16,31,yes
,,2/22/2017,35,25,31,8,12,117,Partly cloudy,0,66,10,1011,34,31,21,29,17,31,no
,,2/23/2017,35,25,30,8,12,119,Partly cloudy,0,66,10,1012,24,31,21,29,15,31,no
,,2/24/2017,35,25,31,8,12,113,Partly cloudy,0,63,10,1012,20,31,21,29,16,31,no
,,2/25/2017,34,26,31,7,8,128,Light rain shower,3.2,62,10,1011,32,32,21,29,12,32,yes
,,2/26/2017,34,25,30,6,7,48,Moderate or heavy rain shower,14.7,67,9,1011,41,31,21,28,11,31,yes
,,2/27/2017,34,25,30,8,9,82,Partly cloudy,0.1,61,10,1011,34,31,20,29,13,31,no
,,2/28/2017,35,25,31,8,10,86,Sunny,0,57,10,1011,16,31,19,29,14,31,no
,,3/1/2017,35,26,31,7,7,85,Patchy rain possible,2.4,56,10,1011,28,32,19,29,10,32,maybe
,,3/2/2017,34,24,30,6,7,94,Patchy rain possible,3.8,61,10,1011,28,30,20,28,10,30,maybe
,,3/3/2017,35,25,30,7,8,108,Sunny,0,57,10,1009,10,30,18,28,11,30,no
,,3/4/2017,35,24,30,7,10,94,Sunny,0,60,10,1009,7,30,19,28,13,30,no
,,3/5/2017,36,24,30,8,9,143,Sunny,0,63,10,1009,8,31,20,28,12,31,no
,,3/6/2017,35,24,30,8,9,146,Partly cloudy,0,67,10,1009,23,30,21,28,12,30,no
,,3/7/2017,35,25,30,8,13,127,Sunny,0,62,10,1010,17,30,20,28,17,30,no
,,3/8/2017,34,24,30,8,12,120,Sunny,0,62,10,1011,8,30,19,28,17,30,no
,,3/9/2017,35,24,30,8,14,120,Sunny,0,61,10,1010,9,30,19,28,19,30,no
,,3/10/2017,36,23,31,8,12,124,Sunny,0,62,10,1010,9,30,19,28,15,30,no
,,3/11/2017,36,24,31,8,11,139,Sunny,0,64,10,1010,9,31,21,29,14,31,no
,,3/12/2017,36,24,31,8,10,152,Partly cloudy,0,65,10,1011,18,31,21,29,13,31,no
,,3/13/2017,35,25,31,8,9,167,Partly cloudy,0,63,10,1011,32,32,21,29,12,32,no
,,3/14/2017,35,26,31,8,11,162,Partly cloudy,0.1,60,10,1011,34,32,20,29,15,32,no
,,3/15/2017,36,26,31,8,12,131,Partly cloudy,0,63,10,1010,29,32,21,29,16,32,no
,,3/16/2017,35,26,31,7,14,128,Light rain shower,1.7,66,10,1010,46,32,22,29,18,32,yes
,,3/17/2017,34,26,31,7,17,128,Patchy rain possible,0.2,67,10,1010,47,32,22,29,22,32,maybe
,,3/18/2017,35,26,31,8,17,129,Sunny,0,64,10,1012,8,32,21,29,22,32,no
,,3/19/2017,35,26,31,7,13,119,Torrential rain shower,13.2,66,9,1012,25,33,22,29,18,33,yes
,,3/20/2017,35,25,31,7,13,127,Moderate or heavy rain shower,4.9,67,10,1011,31,32,22,29,18,32,yes
,,3/21/2017,35,25,31,7,10,135,Light rain shower,0.2,68,10,1011,50,32,22,29,13,32,yes
,,3/22/2017,33,26,30,7,13,144,Cloudy,0.1,66,10,1010,61,32,22,29,17,32,no
,,3/23/2017,36,25,31,8,15,135,Partly cloudy,0,65,10,1010,21,32,21,29,20,32,no
,,3/24/2017,36,25,31,8,15,130,Sunny,0,62,10,1011,19,32,21,30,19,32,no
,,3/25/2017,36,27,31,7,15,116,Patchy rain possible,0.5,63,10,1011,23,33,21,30,19,33,maybe
,,3/26/2017,37,26,32,8,16,111,Sunny,0,58,10,1012,8,32,20,30,21,32,no
,,3/27/2017,37,26,32,8,13,101,Partly cloudy,0,50,10,1013,16,32,18,30,17,32,no
,,3/28/2017,36,27,32,8,13,108,Partly cloudy,0.1,54,10,1012,25,32,19,30,18,32,no
,,3/29/2017,37,27,32,8,14,109,Partly cloudy,0.2,57,10,1012,28,33,20,30,19,33,no
,,3/30/2017,36,27,32,7,12,100,Light rain shower,0.9,57,10,1012,32,33,21,30,17,33,yes
,,3/31/2017,36,26,32,8,15,122,Partly cloudy,0.1,60,10,1012,31,33,21,30,20,33,no
,,4/1/2017,35,26,31,7,7,141,Torrential rain shower,33.9,70,8,1011,46,33,23,29,10,33,yes
,,4/2/2017,35,25,31,7,6,97,Torrential rain shower,15.5,69,9,1011,51,33,23,29,8,33,yes
,,4/3/2017,33,27,30,7,7,107,Torrential rain shower,19.8,69,8,1012,50,33,23,29,10,33,yes
,,4/4/2017,34,27,31,7,9,85,Patchy rain possible,4.6,67,10,1011,37,32,22,29,12,32,maybe
,,4/5/2017,34,26,31,7,14,119,Torrential rain shower,16.5,66,9,1010,40,32,22,29,20,32,yes
,,4/6/2017,35,26,31,7,14,105,Patchy rain possible,0.8,63,10,1009,42,33,21,30,20,33,maybe
,,4/7/2017,35,26,31,8,18,121,Partly cloudy,0,63,10,1009,16,33,22,30,24,33,no
,,4/8/2017,36,27,32,8,15,121,Partly cloudy,0,63,10,1010,23,33,22,30,20,33,no
,,4/9/2017,36,27,32,8,16,134,Partly cloudy,0,65,10,1009,18,34,22,30,20,34,no
,,4/10/2017,36,27,32,8,14,144,Partly cloudy,0,69,10,1008,22,34,23,30,18,34,no
,,4/11/2017,37,26,33,8,10,161,Partly cloudy,0,66,10,1008,19,35,23,31,12,35,no
,,4/12/2017,37,27,33,8,12,157,Sunny,0,65,10,1009,15,35,23,31,15,35,no
,,4/13/2017,35,27,32,7,13,133,Patchy rain possible,0.5,64,10,1011,17,34,22,30,16,34,maybe
,,4/14/2017,37,26,32,8,15,119,Sunny,0.1,57,10,1011,7,33,20,30,20,33,no
,,4/15/2017,37,26,32,8,14,118,Sunny,0,57,10,1010,12,32,20,30,17,32,no
,,4/16/2017,38,26,32,8,15,131,Sunny,0,61,10,1010,13,33,21,30,19,33,no
,,4/17/2017,37,27,32,8,12,140,Partly cloudy,0,64,10,1010,18,34,22,30,15,34,no
,,4/18/2017,36,27,33,7,8,179,Moderate or heavy rain shower,6,65,9,1010,27,36,23,31,11,36,yes
,,4/19/2017,36,28,33,8,12,175,Partly cloudy,0,62,10,1010,22,35,22,31,15,35,no
,,4/20/2017,37,28,33,8,12,176,Partly cloudy,0,62,10,1010,15,35,22,31,15,35,no
,,4/21/2017,38,28,34,8,11,189,Partly cloudy,0,61,10,1009,17,36,23,32,14,36,no
,,4/22/2017,39,29,35,7,9,193,Patchy rain possible,1.7,57,10,1009,18,37,22,33,11,37,maybe
,,4/23/2017,36,28,33,7,10,150,Moderate or heavy rain shower,17.4,64,9,1010,36,36,23,31,13,36,yes
,,4/24/2017,35,28,32,7,11,145,Moderate or heavy rain shower,15.8,66,9,1010,23,35,23,31,15,35,yes
,,4/25/2017,35,28,32,7,10,147,Torrential rain shower,16.8,68,9,1010,20,35,23,30,14,35,yes
,,4/26/2017,36,27,32,7,10,149,Light rain shower,4.1,67,10,1010,33,35,23,30,13,35,yes
,,4/27/2017,34,27,32,7,8,163,Torrential rain shower,15.2,67,9,1010,34,35,23,30,11,35,yes
,,4/28/2017,34,27,31,7,11,146,Torrential rain shower,22.6,70,8,1010,32,34,23,30,16,34,yes
,,4/29/2017,33,27,30,6,7,105,Moderate or heavy rain shower,21.9,74,8,1011,43,33,24,29,10,33,yes
,,4/30/2017,34,27,31,7,11,131,Moderate or heavy rain shower,16.7,72,8,1011,27,34,24,30,16,34,yes
,,5/1/2017,34,27,31,7,10,148,Moderate or heavy rain shower,16.5,72,9,1011,36,35,24,30,15,35,yes
,,5/2/2017,34,27,32,7,9,164,Moderate or heavy rain shower,10.5,70,9,1011,54,35,24,30,13,35,yes
,,5/3/2017,35,28,32,7,8,184,Moderate or heavy rain shower,8.7,69,10,1010,60,36,24,31,12,36,yes
,,5/4/2017,35,28,32,7,9,163,Torrential rain shower,23.8,71,8,1010,52,36,24,31,14,36,yes
,,5/5/2017,36,28,33,7,7,150,Torrential rain shower,19.2,69,8,1011,26,36,24,31,11,36,yes
,,5/6/2017,35,28,32,8,9,131,Partly cloudy,1,68,10,1012,24,36,24,31,12,36,no
,,5/7/2017,35,28,31,7,9,120,Moderate or heavy rain shower,15.6,71,9,1011,30,35,24,30,13,35,yes
,,5/8/2017,35,27,31,7,8,96,Torrential rain shower,27.2,73,8,1010,50,34,24,30,12,34,yes
,,5/9/2017,33,27,31,7,11,108,Cloudy,0.4,73,9,1009,51,34,24,29,14,34,no
,,5/10/2017,34,27,31,7,11,108,Torrential rain shower,15,69,9,1010,40,35,24,30,16,35,yes
,,5/11/2017,34,27,31,7,11,97,Light rain shower,1,68,10,1010,43,34,23,30,15,34,yes
,,5/12/2017,36,27,33,8,12,105,Partly cloudy,0,63,10,1009,25,35,23,31,16,35,no
,,5/13/2017,36,28,33,7,8,114,Patchy rain possible,0.4,65,10,1008,30,36,24,31,11,36,maybe
,,5/14/2017,35,28,32,7,7,133,Moderate or heavy rain shower,15.2,65,9,1008,52,36,23,31,11,36,yes
,,5/15/2017,34,28,31,7,7,179,Torrential rain shower,30.9,73,8,1007,53,36,25,30,11,36,yes
,,5/16/2017,33,27,31,7,8,166,Moderate or heavy rain shower,27.3,76,8,1007,53,35,25,30,12,35,yes
,,5/17/2017,34,27,32,7,7,222,Cloudy,0.2,70,10,1007,46,36,24,30,9,36,no
,,5/18/2017,35,28,32,7,9,195,Torrential rain shower,19.2,73,8,1008,46,37,25,31,13,37,yes
,,5/19/2017,34,28,31,7,9,239,Torrential rain shower,28.1,76,7,1008,43,37,25,30,14,37,yes
,,5/20/2017,34,28,31,7,8,229,Torrential rain shower,45.7,77,7,1007,36,36,25,30,12,36,yes
,,5/21/2017,34,27,31,7,9,242,Torrential rain shower,24.7,79,8,1006,47,36,25,30,14,36,yes
,,5/22/2017,34,27,31,7,10,225,Moderate or heavy rain shower,16.2,78,9,1007,34,36,25,30,15,36,yes
,,5/23/2017,34,27,31,7,10,225,Torrential rain shower,19.5,77,8,1007,33,36,25,30,14,36,yes
,,5/24/2017,34,28,31,7,8,228,Moderate or heavy rain shower,11,77,9,1007,29,36,25,30,11,36,yes
,,5/25/2017,34,27,31,7,8,264,Moderate or heavy rain shower,18.8,77,9,1007,38,36,25,30,12,36,yes
,,5/26/2017,35,27,32,7,10,248,Moderate or heavy rain shower,14.9,75,9,1007,52,36,25,30,15,36,yes
,,5/27/2017,32,27,29,6,5,237,Torrential rain shower,35.3,84,6,1007,67,34,26,29,8,34,yes
,,5/28/2017,33,27,30,7,6,226,Torrential rain shower,21.7,80,8,1007,69,35,25,29,9,35,yes
,,5/29/2017,33,27,30,7,7,277,Moderate or heavy rain shower,16.4,80,9,1008,73,35,25,29,9,35,yes
,,5/30/2017,33,27,31,7,7,235,Torrential rain shower,21,78,8,1009,42,35,25,29,10,35,yes
,,5/31/2017,33,27,31,7,8,168,Torrential rain shower,22.7,79,8,1009,29,36,25,30,12,36,yes
,,6/1/2017,34,27,31,7,8,202,Patchy light rain with thunder,12.8,77,9,1008,31,36,25,30,12,36,yes
,,6/2/2017,32,27,30,7,12,233,Moderate or heavy rain shower,13.1,81,9,1009,29,35,25,29,18,35,yes
,,6/3/2017,33,26,31,7,12,230,Patchy light rain with thunder,16.9,79,9,1009,21,35,25,29,18,35,yes
,,6/4/2017,32,26,30,6,12,230,Torrential rain shower,33.6,82,7,1008,28,34,25,29,18,34,yes
,,6/5/2017,30,26,29,6,11,221,Light rain shower,8.5,86,8,1008,57,33,25,28,16,33,yes
,,6/6/2017,32,26,29,6,11,225,Torrential rain shower,24.6,83,8,1009,63,32,25,28,19,32,yes
,,6/7/2017,31,26,29,6,10,231,Moderate or heavy rain shower,11.1,81,9,1010,69,33,24,28,15,33,yes
,,6/8/2017,32,26,30,6,9,227,Torrential rain shower,23.9,80,8,1008,61,34,25,29,13,34,yes
,,6/9/2017,33,26,31,7,9,211,Moderate or heavy rain shower,8.3,79,9,1008,47,35,25,29,12,35,yes
,,6/10/2017,33,26,30,7,10,235,Moderate or heavy rain shower,16.3,80,9,1009,45,35,25,29,15,35,yes
,,6/11/2017,31,27,29,6,12,253,Moderate or heavy rain shower,24.3,82,8,1010,48,33,25,28,18,33,yes
,,6/12/2017,33,26,30,8,11,279,Partly cloudy,0,72,10,1009,39,33,23,29,16,33,no
,,6/13/2017,34,26,31,7,11,243,Patchy rain possible,2.7,74,10,1009,26,34,24,29,16,34,maybe
,,6/14/2017,32,26,30,6,12,230,Light rain shower,4.3,80,10,1010,40,34,25,29,17,34,yes
,,6/15/2017,34,26,31,7,8,236,Patchy rain possible,4.5,74,10,1010,36,34,24,29,11,34,maybe
,,6/16/2017,34,27,31,7,7,213,Light rain shower,4.3,71,10,1009,28,35,24,30,10,35,yes
,,6/17/2017,33,27,31,7,10,214,Light rain shower,4.5,76,10,1007,32,35,25,29,15,35,yes
,,6/18/2017,33,26,30,7,12,213,Light rain shower,3.6,77,10,1007,33,34,24,29,16,34,yes
,,6/19/2017,34,26,31,7,11,243,Moderate or heavy rain shower,7.9,73,9,1008,31,34,24,30,16,34,yes
,,6/20/2017,33,27,31,7,15,239,Light rain shower,1.2,73,10,1008,45,34,24,29,21,34,yes
,,6/21/2017,33,27,30,7,10,240,Moderate or heavy rain shower,16.6,76,9,1008,56,34,24,29,14,34,yes
,,6/22/2017,29,26,27,6,11,249,Torrential rain shower,39.2,89,6,1008,79,31,25,27,18,31,yes
,,6/23/2017,31,25,29,6,12,275,Torrential rain shower,15.6,82,8,1007,51,32,24,28,17,32,yes
,,6/24/2017,32,25,29,6,11,252,Torrential rain shower,21.6,81,8,1006,60,32,24,28,17,32,yes
,,6/25/2017,31,25,29,6,12,253,Light rain shower,6.6,80,10,1007,49,31,24,28,18,31,yes
,,6/26/2017,32,25,30,6,9,240,Patchy rain possible,1.8,77,10,1008,33,32,24,28,13,32,maybe
,,6/27/2017,32,26,30,6,9,210,Moderate or heavy rain shower,8.3,80,9,1008,34,33,24,28,13,33,yes
,,6/28/2017,32,26,29,6,9,196,Torrential rain shower,22,81,8,1009,38,33,24,28,15,33,yes
,,6/29/2017,32,26,30,6,8,188,Patchy light rain with thunder,4.8,80,10,1009,33,33,24,28,11,33,yes
,,6/30/2017,32,26,30,6,9,198,Moderate or heavy rain shower,11.5,82,9,1008,41,33,25,28,13,33,yes
,,7/1/2017,32,26,30,6,10,204,Moderate or heavy rain shower,10.2,81,9,1009,39,34,25,29,14,34,yes
,,7/2/2017,33,26,31,7,11,249,Patchy light rain with thunder,1.2,77,10,1008,35,34,24,29,16,34,yes
,,7/3/2017,33,26,30,7,11,248,Moderate or heavy rain shower,10,77,9,1008,29,34,24,29,16,34,yes
,,7/4/2017,33,26,30,7,12,249,Light rain shower,1.4,78,10,1008,48,34,24,29,17,34,yes
,,7/5/2017,32,26,30,6,9,255,Moderate or heavy rain shower,10.7,79,8,1009,71,33,24,29,12,33,yes
,,7/6/2017,33,26,30,7,9,259,Moderate or heavy rain shower,8.3,77,9,1009,55,33,24,29,12,33,yes
,,7/7/2017,32,26,30,6,9,233,Moderate or heavy rain shower,9.7,79,10,1009,56,33,24,28,12,33,yes
,,7/8/2017,33,26,30,8,7,230,Partly cloudy,0.2,75,10,1010,36,33,24,29,11,33,no
,,7/9/2017,34,26,31,8,9,262,Partly cloudy,0.1,73,10,1009,30,34,24,29,13,34,no
,,7/10/2017,34,26,31,7,11,251,Patchy light rain with thunder,4,74,10,1008,49,34,24,29,16,34,yes
,,7/11/2017,33,26,30,6,11,244,Moderate or heavy rain shower,7,79,9,1008,29,33,24,29,16,33,yes
,,7/12/2017,32,26,29,6,12,234,Torrential rain shower,37.9,82,6,1009,58,33,25,28,19,33,yes
,,7/13/2017,31,25,29,6,13,245,Torrential rain shower,31.9,84,7,1009,72,32,24,27,20,32,yes
,,7/14/2017,30,25,28,6,12,256,Light rain shower,11.3,85,9,1009,74,30,24,27,18,30,yes
,,7/15/2017,28,25,27,6,19,255,Moderate or heavy rain shower,10.4,85,9,1008,72,29,23,26,28,29,yes
,,7/16/2017,27,25,26,6,17,247,Light rain shower,4.9,85,10,1006,79,29,23,26,27,29,yes
,,7/17/2017,29,25,27,6,14,231,Light rain shower,5.4,86,10,1008,73,29,23,26,21,29,yes
,,7/18/2017,32,25,29,6,7,231,Torrential rain shower,34,85,6,1010,49,32,24,27,10,32,yes
,,7/19/2017,27,24,25,6,10,265,Light rain shower,12.4,92,7,1010,80,28,24,25,14,28,yes
,,7/20/2017,29,25,27,6,10,265,Torrential rain shower,31.3,87,8,1008,67,30,24,26,15,30,yes
,,7/21/2017,30,24,28,6,11,238,Light rain shower,8.7,84,10,1009,60,30,24,27,16,30,yes
,,7/22/2017,31,25,29,6,10,234,Torrential rain shower,19.8,82,9,1010,57,31,24,27,16,31,yes
,,7/23/2017,30,25,29,6,12,247,Torrential rain shower,21.3,83,9,1008,58,32,24,27,19,32,yes
,,7/24/2017,30,25,28,6,15,254,Torrential rain shower,45.2,84,6,1007,49,31,24,27,25,31,yes
,,7/25/2017,26,24,25,6,18,248,Moderate or heavy rain shower,13.9,90,9,1006,73,28,23,25,28,28,yes
,,7/26/2017,29,24,27,6,16,232,Moderate or heavy rain shower,9.9,87,9,1006,59,29,24,26,25,29,yes
,,7/27/2017,30,25,28,6,15,232,Moderate or heavy rain shower,12.5,84,9,1007,46,31,24,27,23,31,yes
,,7/28/2017,31,25,29,6,15,232,Moderate or heavy rain shower,21.7,83,8,1009,46,32,25,28,22,32,yes
,,7/29/2017,31,26,29,6,14,237,Moderate or heavy rain shower,13.2,82,9,1008,29,33,24,28,21,33,yes
,,7/30/2017,31,26,29,6,16,230,Moderate or heavy rain shower,18.2,82,8,1007,32,33,25,28,24,33,yes
,,7/31/2017,31,26,30,6,16,236,Torrential rain shower,20.4,82,8,1007,31,34,25,28,24,34,yes
,,8/1/2017,32,26,30,6,14,232,Torrential rain shower,29.7,81,8,1008,26,34,25,29,21,34,yes
,,8/2/2017,32,26,29,6,14,236,Torrential rain shower,27.7,82,8,1008,48,33,25,28,22,33,yes
,,8/3/2017,31,26,29,6,14,225,Torrential rain shower,26.4,83,8,1006,44,33,25,28,23,33,yes
,,8/4/2017,31,26,29,6,15,223,Torrential rain shower,47.5,85,6,1006,51,32,25,28,25,32,yes
,,8/5/2017,30,26,28,6,10,197,Moderate or heavy rain shower,7,85,8,1008,75,32,25,27,14,32,yes
,,8/6/2017,33,26,30,7,8,181,Moderate or heavy rain shower,6.7,80,9,1009,38,34,25,29,12,34,yes
,,8/7/2017,34,26,31,7,7,245,Patchy light rain with thunder,2,76,10,1009,36,35,25,30,10,35,yes
,,8/8/2017,34,27,31,7,9,226,Patchy light rain with thunder,21.3,78,9,1009,29,35,25,30,13,35,yes
,,8/9/2017,33,27,30,7,9,227,Torrential rain shower,20.6,78,8,1010,28,35,25,29,13,35,yes
,,8/10/2017,34,26,32,7,8,232,Patchy light rain with thunder,0.5,74,10,1009,29,35,25,30,10,35,yes
,,8/11/2017,34,27,31,7,9,230,Torrential rain shower,26.7,77,8,1008,26,35,25,30,13,35,yes
,,8/12/2017,35,27,32,7,6,217,Torrential rain shower,13.3,76,8,1008,26,36,25,30,9,36,yes
,,8/13/2017,34,27,31,7,7,206,Patchy light rain with thunder,12.1,77,9,1009,29,36,25,30,10,36,yes
,,8/14/2017,34,27,31,7,8,220,Light rain shower,1.5,76,10,1009,29,35,25,30,11,35,yes
,,8/15/2017,33,26,30,7,10,230,Moderate or heavy rain shower,8.3,77,9,1009,54,33,24,29,15,33,yes
,,8/16/2017,31,26,29,6,12,236,Torrential rain shower,26,80,8,1007,65,32,24,28,18,32,yes
,,8/17/2017,30,25,28,6,12,239,Moderate or heavy rain shower,15.5,84,9,1007,77,31,24,27,18,31,yes
,,8/18/2017,29,25,27,6,14,264,Moderate or heavy rain shower,25.5,86,8,1008,61,30,24,26,21,30,yes
,,8/19/2017,31,25,29,6,10,241,Moderate or heavy rain shower,8.6,80,9,1008,40,31,24,28,15,31,yes
,,8/20/2017,32,25,29,6,11,235,Moderate or heavy rain shower,13.1,81,9,1008,37,32,24,28,15,32,yes
,,8/21/2017,33,25,30,7,11,247,Light rain shower,2.1,76,10,1006,55,33,24,29,15,33,yes
,,8/22/2017,31,26,29,6,14,258,Torrential rain shower,27.6,82,8,1006,64,32,24,28,20,32,yes
,,8/23/2017,29,25,27,6,14,231,Torrential rain shower,63.2,87,5,1007,69,30,24,26,22,30,yes
,,8/24/2017,31,25,29,6,10,225,Moderate or heavy rain shower,14,83,9,1008,49,32,24,28,14,32,yes
,,8/25/2017,32,26,29,6,11,238,Torrential rain shower,21,83,8,1007,44,33,25,28,16,33,yes
